scorer,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru
labeled-data/milo_15s/Hidden-camera-The-dog-was-left-at-home-alone____mp4-0016_jpg.rf.e90085e87af78c5576c20dbf4e73779b.jpg,,,,,,,248.396,303.645,260.34,309.286,235.462,310.261,,,272.011,401.792,270.776,421.846,254.728,400.558,253.494,419.686,255.084,334.643,292.291,342.935,338.363,347.183,,,332.499,407.654,328.796,427.091,,,,
labeled-data/milo_15s/The-Cutest-Corgis-Loving-Their-Furbo-Dog-Camera_mp4-0018_jpg.rf.536995b901e1d8c0cfd08f2362c17a19.jpg,,,,,,,,,,,412.207,240.339,,,,,,,,,,,381.287,215.183,342.662,187.594,292.352,170.066,,,,,,,,,,
labeled-data/milo_15s/dogcam_162_single_9s_mp4-0004_jpg.rf.fe41993920494f64421818bb836ade85.jpg,,,,,,,,,,,,,,,,,,,259.039,192.695,,,306.291,147.594,345.472,135.376,383.838,151.846,397.287,152.526,,,,,,,,
labeled-data/milo_15s/Golden-Retriever-discovers-his-puppy-cam____mp4-0013_jpg.rf.93730c4666c191e8a27ccbb349ae6d93.jpg,,,,,,,274.067,538.68,235.229,547.789,333.723,544.018,,,,,,,,,,,258.57,488.187,219.92,433.322,170.417,401.195,73.421,337.814,,,,,,,,
labeled-data/milo_15s/Corgi-Puppy-Has-A-Bad-Case-Of-The-Mondays_mp4-0003_jpg.rf.a04b31dff5d20f645d67fee558bc3638.jpg,291.06,188.101,,,305.199,205.776,287.02,122.447,,,272.377,95.176,243.595,199.716,167.347,233.553,163.812,255.269,254.703,237.088,264.298,252.744,216.327,105.276,,,,,317.333,237.333,,,225.921,246.684,,,,
labeled-data/milo_15s/dogcam_96_multiple_49s_mp4-0014_jpg.rf.16e18016cb8273868cb12596e070884a.jpg,,,,,,,,,,,,,169.428,222.004,201.257,253.02,197.935,258.813,177.864,264.971,171.653,270.117,188.908,213.696,203.581,216.451,225.03,223.886,256.702,230.216,228.288,261.369,221.209,274.838,250.374,257.29,255.966,276.417
labeled-data/milo_15s/Hilarious-French-Bull-Dog-Caught-On-Camera_mp4-0004_jpg.rf.c16cd599f0598ba4d78be94a17065105.jpg,,,,,,,86.192,301.562,84.126,303.627,82.835,300.013,89.031,319.893,,,,,,,,,79.996,310.856,65.022,320.668,38.172,331.511,,,,,,,52.888,362.751,59.084,371.529
labeled-data/milo_15s/dogcam_177_single_60_mp4-0024_jpg.rf.be6a97353417ba160781f22b7a2f9ad3.jpg,,,,,,,,,,,,,,,,,,,203.524,87.809,192.571,94.0,256.99,55.502,264.922,78.109,264.773,103.628,262.146,178.453,204.636,141.171,191.151,143.948,,,,
labeled-data/milo_15s/Sneaky-Dog-Caught-On-Furbo-Dog-Camera_mp4-0003_jpg.rf.9e78be2beaf409cf27a00cd6309551f9.jpg,281.749,123.543,364.504,118.755,348.774,256.916,304.319,36.68,224.299,64.722,376.815,59.934,,,141.544,255.548,149.751,319.84,,,,,,,,,,,,,,,,,,,,
labeled-data/milo_15s/dogcam_126_single_10s_mp4-0003_jpg.rf.c8b20c2f7178a0e8b9f76edc5b55234a.jpg,210.415,333.032,232.418,343.489,196.102,347.885,238.432,319.462,,,264.432,338.661,,,,,,,,,,,,,266.084,302.993,277.331,272.289,254.041,303.011,296.828,321.104,293.948,338.363,,,,
labeled-data/milo_15s/Furbo-Dog-Camera-Saved-This-Dog-Owners-House_mp4-0049_jpg.rf.627d3877ef50a92c9efc2ec3d6a627e4.jpg,,,432.861,150.874,409.774,155.149,443.997,121.82,,,480.995,133.014,492.557,219.15,447.75,298.37,437.371,338.608,487.241,303.685,470.027,337.09,,,,,,,393.831,273.054,,,466.483,301.66,,,435.346,299.889
labeled-data/milo_15s/Hilarious-French-Bull-Dog-Caught-On-Camera_mp4-0003_jpg.rf.8f8f3da7fae49523f957218efb58c25f.jpg,,,,,,,95.41,322.324,93.277,324.92,98.684,319.862,92.929,339.397,,,,,,,,,84.382,325.618,58.047,326.839,27.874,329.455,,,,,,,37.117,363.118,44.094,369.92
labeled-data/milo_15s/German-Shepherd-s-HILARIOUS-Reaction-to-Motion-Detector-_mp4-0004_jpg.rf.862a1bd7b746a3baf92d3020be176970.jpg,,,,,83.929,116.034,,,,,,,70.327,200.694,,,123.419,287.547,,,,,,,,,,,,,,,,,,,,
labeled-data/milo_15s/Dog-Caught-Practicing-His-Kissing-Skills-__-ViralHog_mp4-0016_jpg.rf.c1f0e405a701e4dfc98f916dc464cb77.jpg,,,,,,,,,103.376,214.336,,,49.14,367.151,,,,,,,,,13.308,198.409,-374.11,143.796,,,,,,,,,,,,
labeled-data/milo_15s/dogcam_108_single_45s_mp4-0018_jpg.rf.17113f646c0409fd8fb08aa7f0a5d87d.jpg,,,,,,,221.878,192.949,,,,,,,,,,,,,,,216.796,201.256,214.412,206.702,211.113,213.932,,,220.517,238.348,,,200.93,238.872,,
labeled-data/milo_15s/Woman-Talks-to-Her-Best-Friend-Over-Two-Way-Talk-_mp4-0006_jpg.rf.65aa53fd216978f8a4d7658b86e333bb.jpg,,,,,-169.6,494.281,-134.4,319.829,,,-108.8,371.044,,,-70.4,564.702,-147.2,652.728,120.0,511.886,81.6,598.312,-8.0,259.011,84.8,220.599,185.6,191.791,,,216.0,425.46,217.6,513.487,,,67.2,564.702
labeled-data/milo_15s/Naughty-Pitbull-Caught-On-Furbo-_-Furbo-Dog-Camera_mp4-0004_jpg.rf.47550a26b15e5b8bea281cf2e4e1abf6.jpg,,,,,304.971,282.837,313.623,249.315,308.392,234.952,325.079,247.822,270.247,256.949,243.654,282.803,,,,,,,301.151,211.981,256.039,179.706,,,,,206.474,244.169,,,170.262,248.735,160.957,270.206
labeled-data/milo_15s/Dog-Home-Alone-Hidden-Camera__mp4-0062_jpg.rf.d357277023fa9dbe8652b6f542788d75.jpg,,,-130.374,302.84,-179.604,376.518,-79.281,206.38,-71.793,200.213,-47.568,216.951,16.723,358.285,-159.221,522.376,-343.747,568.493,-32.401,633.502,-206.425,689.685,,,328.916,447.302,366.283,576.671,352.045,472.295,,,,,,,,
labeled-data/milo_15s/bobby_120s-4-_mp4-0041_jpg.rf.8a1865622fdd18ec1846485056ed0a47.jpg,,,,,486.288,248.911,503.373,248.755,510.182,251.025,498.456,250.647,,,,,,,,,,,501.308,268.903,488.385,293.207,466.41,319.115,452.548,348.789,426.397,320.575,411.94,323.641,489.586,348.789,499.982,365.688
labeled-data/milo_15s/dogcam_16_multiple_57s_mp4-0039_jpg.rf.d33e77cf79ea33d5622e78389db9499a.jpg,24.0,288.286,212.571,172.571,382.571,294.0,69.714,112.571,,,,,118.286,646.857,,,-428.857,132.571,1118.286,531.143,,,,,,,,,,,,,,,,,,
labeled-data/milo_15s/Golden-Doodle-Love_mp4-0006_jpg.rf.3252c80a812e2ca1b1a285492753f9ec.jpg,215.085,280.067,223.356,285.741,204.334,290.29,234.689,261.024,224.596,260.515,243.067,270.44,235.735,307.574,206.97,331.633,195.987,344.186,243.756,349.519,234.166,367.199,,,,,,,,,,,,,,,,
labeled-data/milo_15s/Furbo-Dog-Camera-Saved-This-Dog-Owners-House_mp4-0018_jpg.rf.a781ab33892d0eb7e92501b285d3a8ad.jpg,,,,,474.257,60.2,,,,,,,494.79,161.759,439.72,298.781,430.816,335.452,480.731,307.356,466.681,339.519,,,,,,,375.467,258.856,,,469.639,301.084,,,,
labeled-data/milo_15s/Sneaky-Dog-Caught-On-Furbo-Dog-Camera_mp4-0004_jpg.rf.eea21b42df0a41c93b91fea532316027.jpg,17.069,28.694,116.239,31.429,8.862,176.208,,,,,158.642,-4.821,151.803,172.104,97.089,302.741,105.98,349.251,265.335,283.59,276.962,334.204,,,,,,,,,,,,,,,,
labeled-data/milo_15s/dogcam_65_single_54s_mp4-0022_jpg.rf.2c331d5d6bd905b1087cf8d80e055d33.jpg,11.143,-20.286,268.286,135.429,-90.286,391.143,222.571,-143.143,81.143,-193.143,375.429,-58.857,48.286,584.0,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/milo_15s/dogcam_156_multiple_54s_mp4-0010_jpg.rf.21b1fd632082c96c3a80a55230b18f54.jpg,,,,,,,134.374,199.616,,,,,,,125.921,231.194,127.088,234.966,,,,,124.35,194.5,110.945,189.503,,,,,,,,,,,,
labeled-data/milo_15s/dogcam_199_single_53s_mp4-0016_jpg.rf.e1e07d1f2ae1e6caec65d9119449d5f6.jpg,,,,,162.901,187.063,151.351,170.771,151.107,174.314,,,,,,,,,,,,,137.729,173.437,120.849,179.361,93.604,186.471,76.724,240.385,85.016,230.313,88.569,246.309,100.119,230.313,,
labeled-data/milo_15s/dogcam_102_single_15s_mp4-0006_jpg.rf.d2e624e7f5053fa26a7e9294195f19da.jpg,194.291,163.276,243.595,145.417,242.082,177.469,213.844,85.616,164.682,92.327,,,227.516,254.153,122.594,475.037,124.174,538.439,238.038,489.866,237.892,532.679,,,,,,,,,,,,,,,,
labeled-data/milo_15s/Naughty-Pitbull-Caught-On-Furbo-_-Furbo-Dog-Camera_mp4-0003_jpg.rf.4b75bd140bdd4f34376bb95cdb0cd27d.jpg,,,,,,,289.539,252.608,277.255,238.15,298.758,237.981,,,243.185,282.922,,,293.819,286.816,,,288.842,206.76,251.624,178.638,,,,,206.474,244.169,,,170.262,248.735,160.957,270.206
labeled-data/milo_15s/dogcam_173_single_50s_mp4-0015_jpg.rf.015ccd89f02c2c886843734d631da072.jpg,,,153.202,213.488,154.524,232.525,165.365,181.23,169.067,180.965,159.548,184.138,181.758,212.43,,,,,200.165,247.31,190.484,279.855,189.426,182.816,237.285,183.874,302.595,200.796,,,295.456,255.0,290.696,285.672,278.269,248.655,268.486,265.841
labeled-data/milo_15s/bobby_120s-4-_mp4-0042_jpg.rf.688b256f6216a0e2e368d64d94d75f71.jpg,,,,,486.288,248.911,503.373,248.755,510.182,251.025,498.456,250.647,,,,,,,,,,,501.308,268.903,488.385,293.207,466.41,319.115,452.548,348.789,425.966,320.944,412.442,324.54,489.586,348.789,499.982,365.688
labeled-data/milo_15s/dogcam_177_single_60_mp4-0018_jpg.rf.25deaf38029ddf4adc03d2f6a8b316d2.jpg,,,,,,,,,,,,,,,,,,,161.801,81.123,153.552,95.56,,,225.736,60.499,254.476,93.048,238.111,152.895,,,,,,,,
labeled-data/milo_15s/Corgi-Puppy-Has-A-Bad-Case-Of-The-Mondays_mp4-0004_jpg.rf.0b19f58e4d4b37fc2ef70dea203835e3.jpg,,,,,,,353.169,130.528,367.308,142.648,336.506,122.952,331.456,220.927,283.486,278.5,298.13,292.641,,,320.852,247.694,276.922,135.578,,,,,,,,,,,,,,
labeled-data/milo_15s/Furbo-Dog-Camera-Saved-This-Dog-Owners-House_mp4-0024_jpg.rf.107ea2245b39b72c8181a77b7849dc77.jpg,478.933,103.168,514.133,115.965,500.381,112.129,492.485,87.522,472.533,86.64,512.533,94.638,488.34,206.279,437.414,294.914,428.648,336.402,484.046,301.392,469.905,335.492,,,,,,,393.292,269.133,,,468.41,302.261,,,,
labeled-data/milo_15s/dogcam_120_single_15s_mp4-0006_jpg.rf.e4032aa1fac628cc95a2a524d8058a62.jpg,,,,,178.954,221.784,188.81,252.66,192.229,252.746,185.955,254.188,,,,,,,,,,,,,199.604,269.432,214.606,260.141,,,,,,,,,,
labeled-data/milo_15s/dogcam_156_multiple_54s_mp4-0016_jpg.rf.116321df852dc923fddd7fb8c1a832e0.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/milo_15s/dogcam_47_single_25s_mp4-0010_jpg.rf.ddbed26b696f19f748024304f2ae102d.jpg,95.451,260.144,327.885,234.158,225.383,436.274,203.728,69.578,46.366,91.233,368.308,76.796,252.813,618.179,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/milo_15s/Golden-Doodle-Love_mp4-0008_jpg.rf.9b70647691e5fae1c323d4be5ade338b.jpg,373.285,273.577,,,385.314,284.037,349.75,240.103,352.888,252.133,,,343.474,303.389,293.265,366.676,283.328,380.275,,,,,317.323,273.054,258.224,290.314,197.033,338.433,162.514,335.294,,,,,,,,
labeled-data/milo_15s/Yogi-The-Corgi-Enjoying-Furbo-Treats_mp4-0006_jpg.rf.1a743fc8462fa701baa7ebda7eb6b79c.jpg,368.161,272.022,386.063,268.35,384.457,293.597,369.997,250.676,354.39,256.414,383.998,250.217,374.587,307.827,345.987,333.64,351.013,344.321,,,,,,,333.109,260.451,318.974,242.232,,,,,,,308.609,282.439,310.493,298.459
labeled-data/milo_15s/dogcam_90_single_66s_mp4-0020_jpg.rf.35ec637e14f9b1997389d994c49ed151.jpg,337.084,331.709,,,351.065,318.448,,,,,,,340.545,381.646,310.128,497.752,323.901,516.62,291.197,482.594,299.457,496.56,296.247,364.496,246.497,380.074,186.212,397.087,185.539,385.596,158.8,490.716,182.153,512.892,162.076,507.868,182.235,549.77
labeled-data/milo_15s/When-Your-Dog-is-Trying-to-be-Helpful-Around-the-House-RingTV_mp4-0010_jpg.rf.1257e1fe65f14912808f848c9eddf6a0.jpg,141.313,102.492,192.91,102.257,172.969,188.578,164.672,29.43,105.464,49.459,219.309,50.284,,,69.656,429.211,25.344,473.625,113.609,422.609,38.742,511.492,,,403.039,97.367,583.943,91.532,,,,,,,,,,
labeled-data/milo_15s/The-Cutest-Corgis-Loving-Their-Furbo-Dog-Camera_mp4-0024_jpg.rf.aa037900ab8c203b92b07272f7228ab6.jpg,,,,,,,95.981,326.163,105.718,305.065,93.546,349.424,,,,,,,246.4,361.912,234.311,381.106,148.267,302.197,211.555,253.146,242.844,201.252,,,,,,,,,,
labeled-data/milo_15s/Hidden-cam-recorded-dog-Super-Funny-Cute-Dog-Videos_mp4-0026_jpg.rf.6a855e7d81df577aa4a8a51e816a8ae8.jpg,98.692,203.438,129.811,206.402,107.583,231.595,125.365,92.294,150.556,64.138,153.52,83.403,199.457,216.776,,,165.375,298.281,199.457,336.811,,,248.358,129.342,405.433,196.029,528.426,403.497,652.901,410.907,,,,,,,,
labeled-data/milo_15s/The-Cutest-Corgis-Loving-Their-Furbo-Dog-Camera_mp4-0049_jpg.rf.0720e4e37a9ab5a83d8f45e779c07f98.jpg,,,205.652,177.711,197.681,181.868,229.044,159.869,240.48,160.215,226.265,165.276,224.366,206.292,,,,,,,,,264.566,180.482,294.262,181.679,317.563,170.049,,,314.579,218.992,313.362,228.921,,,,
labeled-data/milo_15s/This-Golden-Retriever-is-doing-a-drowsy-_-Furbo-Dog-Camera_mp4-0016_jpg.rf.87ff3d2c03a6d81e8a450e3ff162eb73.jpg,269.385,230.846,280.483,231.031,272.535,244.655,275.119,216.423,266.219,214.314,283.847,214.581,,,,,272.067,249.101,282.599,245.591,278.62,262.203,276.503,193.162,280.546,172.768,,,275.752,152.453,299.397,219.238,298.459,232.183,,,,
labeled-data/milo_15s/Dog-gone-wild-when-mom-wasn-t-home-_mp4-0010_jpg.rf.ea9822fd19d963fbcd55a6ae73e55631.jpg,103.673,255.909,328.956,241.493,235.239,423.432,202.798,93.727,67.628,90.123,330.758,73.904,249.0,629.0,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/milo_15s/dogcam_126_single_10s_mp4-0004_jpg.rf.4d9e486d561eb2d29c489144603a46eb.jpg,213.385,336.556,223.431,353.032,194.899,348.612,238.1,320.883,,,264.422,340.976,,,,,,,,,,,,,265.921,302.83,278.979,274.945,253.877,302.848,296.665,320.941,293.785,338.199,,,,
labeled-data/milo_15s/dogcam_56_single_23_mp4-0007_jpg.rf.20ed9e3300699440da50bfc52f7ec6f3.jpg,,,-16.989,355.103,-51.578,369.416,-6.761,326.699,-10.017,321.91,1.657,332.317,0.591,391.252,81.575,458.503,,,61.738,486.636,46.709,506.566,53.911,344.102,104.87,351.505,167.26,357.064,280.158,370.709,186.148,492.704,171.681,524.504,205.546,470.042,,
labeled-data/milo_15s/This-Dog-Heard-Her-Owner-s-Voice___-But-Does-She-Listen-_mp4-0009_jpg.rf.e2ffdfad5143306907f725d42c87803f.jpg,239.589,290.461,245.217,292.262,233.285,302.39,247.469,281.683,243.641,277.407,261.202,280.783,,,,,,,,,,,283.716,291.136,295.198,328.949,288.219,369.237,278.538,429.332,253.097,431.366,248.819,455.674,297.395,430.924,296.382,451.432
labeled-data/milo_15s/videoplayback-2-_mp4-0007_jpg.rf.856599bc80db74afc22f46b8592bbcbb.jpg,,,87.414,69.837,75.381,96.604,74.692,47.401,,,102.323,59.211,77.099,126.008,77.252,218.618,40.581,221.236,110.008,195.421,,,34.348,107.828,15.587,137.026,-9.633,173.907,,,,,,,,,,
labeled-data/milo_15s/dogcam_253_single_15s_mp4_mp4-0006_jpg.rf.f2f9a698b81b7628ab83c14c710d31e5.jpg,,,127.357,301.825,100.829,308.81,148.165,295.256,,,153.594,303.674,141.594,336.86,,,,,105.848,353.707,85.502,344.227,174.815,322.992,195.624,387.223,214.607,418.244,270.783,409.636,,,,,,,,
labeled-data/milo_15s/dogcam_132_single_10s_mp4-0004_jpg.rf.fb24e83ee4644ecefa32aa19b647c0f8.jpg,,,171.868,69.7,151.868,75.902,172.919,52.929,,,181.248,52.851,177.044,101.12,173.416,176.466,168.609,185.74,207.883,185.259,205.38,194.659,,,217.71,97.829,,,212.539,85.136,247.274,163.009,250.818,179.538,,,197.832,172.583
labeled-data/milo_15s/dogcam_149_single_10s_mp4-0004_jpg.rf.ce125eef672c031ec440f04399abeba7.jpg,,,46.673,276.401,,,46.487,268.599,47.416,259.496,46.302,271.571,78.626,277.887,95.345,289.591,,,109.835,297.022,115.037,323.587,81.598,249.278,102.219,230.329,128.413,223.084,112.808,198.005,140.302,268.041,144.018,287.919,123.583,262.654,122.84,277.144
labeled-data/milo_15s/This-Is-What-Golden-Retrievers-Do-When-They-re-Home-Alone-Furbo-Dog-Camera_mp4-0019_jpg.rf.94024b3e9f9341c036f33fdc1bc440ce.jpg,,,,,,,,,,,,,235.435,176.264,,,,,,,,,,,,,,,202.598,214.89,233.875,207.865,241.641,208.347,201.444,194.968,195.04,193.359
labeled-data/milo_15s/Husky-s-priceless-protest-while-recovering-from-anesthesia_mp4-0027_jpg.rf.07a6acdae2f0d2dc58e8ff0f33d7d288.jpg,,,326.178,84.757,176.899,0.461,,,,,431.11,125.344,,,,,,,,,,,533.544,372.635,,,,,,,,,,,,,,
labeled-data/milo_15s/dogcam_89_single_29s_mp4-0009_jpg.rf.61972d3edeaad13abb83d8d7b4174a8f.jpg,,,,,-64.352,-41.858,,,,,,,,,,,,,155.206,432.726,619.656,505.349,,,,,,,,,,,,,,,,
labeled-data/milo_15s/dogcam_259_single_15_mp4-0006_jpg.rf.0a04234ace9fb426945f529115a274e8.jpg,556.197,-282.506,,,618.821,-236.323,,,487.413,-314.321,,,384.0,-177.429,242.571,65.429,262.583,147.979,304.0,49.714,338.553,115.137,352.571,-296.0,212.278,-264.033,118.856,-265.059,,,143.495,-29.571,157.867,39.191,100.376,-31.624,109.616,55.612
labeled-data/milo_15s/Dog-Caught-Practicing-His-Kissing-Skills-__-ViralHog_mp4-0012_jpg.rf.0bf61f6640f1b17c6cdad2a73728e40c.jpg,,,,,231.178,100.864,116.146,106.208,112.0,125.0,,,60.0,326.345,,,,,,,,,-6.778,170.662,-372.226,149.444,,,,,,,,,,,,
labeled-data/milo_15s/dogcam_96_multiple_49s_mp4-0019_jpg.rf.fb16215b6f746dea26f457e7b78a4580.jpg,211.928,284.721,276.899,229.881,217.734,320.864,246.166,210.623,,,251.07,287.017,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/milo_15s/Dog-moves-security-camera-so-he-can-secretly-eat-food-on-the-table-but-_mp4-0012_jpg.rf.32749f92119fa3d761216aaadc108ced.jpg,,,,,-31.013,57.929,,,,,,,-260.848,421.809,,,,,-11.0,381.5,474.0,479.0,,,,,,,,,,,,,,,,
labeled-data/milo_15s/videoplayback-1-_mp4-0006_jpg.rf.bfde8a4921e3c15e3a2c2abaf66c9c35.jpg,,,191.92,218.157,29.712,335.118,194.415,151.843,,,297.395,140.453,290.753,449.872,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/milo_15s/Adorable-Dog-Reacts-to-Being-Called-Through-Ring-Cam-RingTV-Ring-1080p-h264-_mp4-0014_jpg.rf.69040726e98b8430e9e42d185762588c.jpg,-46.156,124.101,191.27,300.424,-149.593,495.74,250.192,-29.64,144.743,-76.753,330.647,38.458,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/milo_15s/dogcam_177_single_60_mp4-0049_jpg.rf.5df73343010b5a07283d325cb6abb519.jpg,,,,,,,168.918,149.678,178.569,154.503,158.784,156.433,,,,,,,,,,,169.988,177.55,,,,,,,162.162,267.901,164.575,280.93,179.534,266.936,186.289,277.552
labeled-data/milo_15s/dogcam_203_single_60s_mp4-0024_jpg.rf.186601815c729312054b9885d1b09b7d.jpg,,,240.608,351.437,223.162,360.874,,,,,247.482,345.082,,,,,,,300.521,385.576,288.653,394.335,295.28,321.898,349.283,316.26,412.772,334.849,,,411.628,384.039,400.475,398.911,,,385.889,378.606
labeled-data/milo_15s/This-Golden-Retriever-is-doing-a-drowsy-_-Furbo-Dog-Camera_mp4-0022_jpg.rf.fea5e858af9f827714e657f2379f356b.jpg,,,,,,,170.024,274.641,168.32,262.474,178.786,267.584,,,,,,,243.776,275.137,233.309,295.334,187.062,220.386,236.717,171.962,,,300.003,229.633,287.346,243.016,283.694,262.727,277.123,241.07,271.768,255.67
labeled-data/milo_15s/dogcam_41_single_21s_mp4-0009_jpg.rf.37ab8f0eab095c54a0159e746103bc8a.jpg,337.711,387.11,353.054,387.639,336.918,402.188,359.402,364.096,,,373.687,373.619,355.963,427.847,,,,,370.777,478.901,357.021,507.734,,,397.494,386.846,,,,,415.746,458.532,,,403.049,460.119,,
labeled-data/milo_15s/A-3D-rug-that-fools-the-dogs-_mp4-0012_jpg.rf.5577422640ead169384cc898b7615f5f.jpg,,,,,,,,,,,,,,,,,,,,,,,,,-177.429,509.714,95.429,229.714,-202.122,139.527,427.661,628.561,458.78,720.439,,,306.15,699.693
labeled-data/milo_15s/Watch-How-This-Dog-Uses-a-Ring-Video-Doorbell-to-Get-Back-In-The-House-RingTV_mp4-0006_jpg.rf.eccefc10c6330eddf8e0bff6b3c5d3ed.jpg,173.731,296.01,,,182.337,302.367,169.835,289.145,165.436,294.585,,,168.698,309.699,166.857,356.857,169.714,368.286,148.286,358.286,151.143,368.286,155.017,307.759,139.001,312.086,123.754,315.778,119.567,312.711,121.143,355.429,121.862,374.085,136.857,356.857,139.25,375.961
labeled-data/milo_15s/Naughty-Puppies-Caught-On-Furbo_mp4-0017_jpg.rf.4d1bc1cfbcd5cff8efc102f89b5ecf91.jpg,,,,,,,50.948,208.403,53.224,197.022,62.085,207.243,,,,,,,84.748,216.441,84.577,225.47,69.58,192.383,86.989,185.006,105.446,181.155,,,119.85,208.946,118.146,216.953,,,105.366,215.419
labeled-data/milo_15s/dogcam_53_single_35s_mp4-0015_jpg.rf.fa7f4c664b84157504379864a5f8a0f0.jpg,,,105.0,79.0,63.0,233.0,18.0,146.0,,,,,308.0,239.0,,,,,852.0,182.0,858.0,388.0,,,,,,,,,,,,,,,,
labeled-data/milo_15s/Wandering-Dogs-Make-Themselves-at-Home-RingTV_mp4-0006_jpg.rf.f10800a39a301a10d71c36026aa6729f.jpg,,,,,-46.635,320.631,4.859,301.654,,,49.885,321.198,,,,,,,,,,,97.348,311.377,,,,,,,,,,,,,,
labeled-data/milo_15s/Hidden-camera-The-dog-was-left-at-home-alone____mp4-0012_jpg.rf.123065fe9c907384c89b77b419937b08.jpg,,,,,,,332.831,325.807,,,323.34,326.597,,,336.71,416.076,335.305,432.227,,,317.744,422.864,324.764,347.003,310.72,351.002,293.159,355.215,263.188,319.87,295.969,419.587,298.544,439.483,311.188,415.607,309.081,430.588
labeled-data/milo_15s/buzz_mp4-0042_jpg.rf.1c4aab114c8b799189fc4e8cca085235.jpg,212.385,239.29,339.412,235.342,250.445,334.861,283.468,134.671,207.778,187.968,368.372,174.808,302.426,457.974,189.911,626.443,,,309.005,613.276,,,,,,,,,-11.928,414.193,,,,,18.426,538.616,18.426,640.015
labeled-data/milo_15s/Watch-This-Mini-Dachshund-s-Reaction-When-He-Discovers-a-Ring-Camera-_mp4-0011_jpg.rf.5d97a84c289504a79952a414b0e2f4ca.jpg,263.016,64.881,370.654,63.057,319.572,206.312,325.578,-35.456,225.268,-13.039,413.083,-16.241,282.36,231.88,140.514,346.251,,,,,,,,,99.502,112.415,,,,,,,,,24.656,337.021,,
labeled-data/milo_15s/dogcam_89_single_29s_mp4-0012_jpg.rf.b425f6a98a8fc6cef2b7d09c9b454133.jpg,,,,,,,,,,,,,,,,,,,-1.0,406.5,429.0,474.0,,,,,,,,,,,,,,,,
labeled-data/milo_15s/videoplayback-5-_mp4-0007_jpg.rf.375d0dd3428ca92273ce14cb99f1b1b2.jpg,477.97,220.859,725.794,400.312,464.328,679.714,739.435,107.281,584.83,-10.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/milo_15s/Golden-Retriever-Almost-Destroys-a-Shoe-Until___-_mp4-0018_jpg.rf.648819aae6421a901147551728f31715.jpg,168.575,49.055,,,238.862,45.465,185.188,20.624,111.624,37.466,,,173.967,314.492,104.293,595.394,109.222,683.258,227.089,590.634,211.45,681.57,,,,,,,,,,,170.826,625.777,,,36.117,629.062
labeled-data/milo_15s/Adorable-Dog-Talks-to-Owner-Through-Ring-_mp4-0021_jpg.rf.33f89894500bc82046eac0d0764637b0.jpg,,,,,,,,,-20.8,-85.092,,,248.0,207.795,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/milo_15s/The-Cutest-Bull-Dog-Caught-On-Furbo-Dog-Camera_mp4-0006_jpg.rf.f09a9457635a3dcc2ec81f69977a5e0e.jpg,187.258,308.306,213.145,290.278,208.003,303.575,183.385,281.168,174.765,284.985,191.978,273.88,190.868,339.678,152.917,380.362,146.791,386.731,194.721,383.555,197.499,393.71,,,,,,,,,,,213.249,366.214,,,,
labeled-data/milo_15s/Adorable-Shiba-Puppy-Playing-With-Toys_mp4-0010_jpg.rf.8771d477821a15a8e99e4ce9f20f715a.jpg,254.65,183.739,,,262.691,199.668,256.381,176.857,247.78,166.787,,,230.823,207.409,,,,,,,,,,,,,,,,,,,,,,,290.027,218.661
labeled-data/milo_15s/A-3D-rug-that-fools-the-dogs-_mp4-0016_jpg.rf.3f7ad93b3b7e3b16c2c224d4ae6e1158.jpg,-166.143,-103.479,-106.587,-96.583,-135.115,-17.681,-142.321,-147.989,-188.712,-145.482,-102.199,-137.332,,,-231.341,211.854,-246.313,256.542,-104.08,207.466,-127.962,266.297,,,-62.077,-150.497,26.155,-152.191,45.013,-170.4,130.85,99.816,147.757,183.707,-3.148,102.773,-14.163,183.056
labeled-data/milo_15s/dogcam_101_multiple_58s_mp4-0024_jpg.rf.4bdbde834cabf195beec5185456e7cc1.jpg,,,,,,,399.247,-163.967,421.47,-151.621,376.613,-161.498,,,,,,,,,,,388.959,-115.817,380.648,-55.808,374.066,33.056,,,335.459,87.069,335.668,121.92,393.486,91.596,377.357,107.658
labeled-data/milo_15s/Shiba-Inu-Plays-With-Lazer-Pointer-Caught-On-Furbo_mp4-0029_jpg.rf.47a86b2cc28bec121ad099d356cc633b.jpg,,,,,225.072,381.376,230.056,341.253,208.808,331.288,248.418,332.337,,,188.78,367.909,187.546,395.31,242.595,371.496,236.765,400.413,218.939,298.902,199.305,276.526,147.185,281.408,154.36,270.649,,,,,,,,
